"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
11.63,"","","",208.5380,1.1748,207.5892,2.3292,37.0000,11.9000
11.67,"","","",208.5398,1.0844,207.5827,2.3292,37.0010,11.8650
11.70,"","","",208.5280,0.9940,207.5818,2.3292,37.0010,11.8390
11.73,"","","",208.5696,0.9037,207.5669,2.2360,37.0010,11.7990
11.77,"","","",208.5732,0.8133,207.5557,2.2360,37.0030,11.7480
11.80,"","","",208.5226,0.7229,207.5380,2.3292,37.0000,11.7840
11.83,"","","",208.5434,0.7229,207.5147,2.4224,36.9990,11.8220
11.87,"","","",208.5289,0.7229,207.5119,2.6087,37.0000,11.8290
11.90,"","","",208.5100,0.7229,207.5259,2.7950,37.0000,11.8290
11.93,"","","",208.5642,0.7229,207.5017,2.8882,37.0000,11.8280
11.97,"","","",208.6175,0.6326,207.5082,2.9814,37.0000,11.8520
12.00,"","","",208.6012,0.4518,207.4896,3.0745,37.0020,11.7830
12.03,"","","",208.5579,0.3615,207.4905,3.0745,37.0010,11.7940
12.07,"","","",208.5416,0.3615,207.4961,2.9814,36.9990,11.8440
12.10,"","","",208.5326,0.3615,207.4868,2.9814,36.9990,11.8650
12.13,"","","",208.5633,0.2711,207.4579,3.0745,37.0010,11.8290
12.17,"","","",208.5434,0.1807,207.4420,3.1677,37.0010,11.8060
12.20,"","","",208.5136,0.0904,207.4374,3.3540,37.0000,11.8080
12.23,"","","",208.4585,0.1807,207.4411,3.4472,37.0010,11.7780
12.27,"","","",208.4539,0.2711,207.3861,3.6335,37.0020,11.7430
12.30,"","","",208.4205,0.4518,207.3805,3.7267,37.0010,11.7140
12.33,"","","",208.4079,0.7229,207.3973,3.6335,37.0010,11.6920
12.37,"","","",208.4332,0.8133,207.4234,3.5404,36.9990,11.7340
12.40,"","","",208.4865,0.8133,207.4225,3.4472,36.9980,11.7550
12.43,"","","",208.5389,0.7229,207.4057,3.3540,36.9980,11.8030
12.47,"","","",208.5244,0.7229,207.3573,3.4472,36.9980,11.8330
12.50,"","","",208.4783,0.7229,207.3563,3.5404,36.9980,11.8550
12.53,"","","",208.4142,0.8133,207.3955,3.5404,36.9980,11.8810
12.57,"","","",208.4268,0.9037,207.3750,3.5404,36.9980,11.9220
12.60,"","","",208.4666,0.9940,207.4197,3.3540,36.9990,11.9370
12.63,"","","",208.4684,1.0844,207.4094,3.2609,36.9990,11.9640
12.67,"","","",208.4449,1.1748,207.3796,3.2609,37.0010,11.9150
12.70,"","","",208.4440,1.2651,207.3218,3.3540,37.0020,11.8760
12.73,"","","",208.4639,1.3555,207.2930,3.3540,37.0010,11.8610
12.77,"","","",208.4458,1.5362,207.3004,3.4472,37.0000,11.8270
12.80,"","","",208.4395,1.6266,207.2687,3.5404,37.0000,11.8240
12.83,"","","",208.4097,1.8073,207.2697,3.7267,37.0010,11.7980
12.87,"","","",208.3835,1.8977,207.2734,3.8199,36.9990,11.8330
12.90,"","","",208.4115,1.8977,207.2976,3.9131,36.9990,11.8620
12.93,"","","",208.4214,2.0784,207.2669,4.0062,36.9990,11.8720
12.97,"","","",208.4106,2.1688,207.2445,4.0062,37.0010,11.8350
13.00,"","","",208.3744,2.2592,207.2501,4.0062,37.0000,11.8140
13.03,"","","",208.3600,2.3495,207.2119,4.0062,37.0000,11.8530
13.07,"","","",208.3753,2.4399,207.1951,4.0994,37.0000,11.8590
13.10,"","","",208.3835,2.4399,207.2212,4.0994,37.0010,11.8190
13.13,"","","",208.3816,2.4399,207.2147,4.0994,37.0020,11.7710
13.17,"","","",208.3545,2.5303,207.1616,4.1926,37.0010,11.7600
13.20,"","","",208.3419,2.6206,207.1178,4.3789,37.0000,11.7470
13.23,"","","",208.2976,2.8014,207.1243,4.4721,36.9980,11.8050
13.27,"","","",208.3112,2.8917,207.1523,4.5652,36.9980,11.8340
13.30,"","","",208.3057,2.8014,207.1886,4.4721,36.9980,11.8600
13.33,"","","",208.2913,2.8014,207.1541,4.5652,36.9980,11.8830
13.37,"","","",208.3003,2.8014,207.1504,4.5652,36.9990,11.9000
13.40,"","","",208.3075,2.8014,207.1868,4.3789,37.0010,11.8660
13.43,"","","",208.2877,2.8014,207.2082,4.1926,37.0000,11.8570
13.47,"","","",208.2768,2.7110,207.2138,4.0994,37.0010,11.8360
13.50,"","","",208.3084,2.7110,207.1774,4.0062,37.0000,11.8290
13.53,"","","",208.3356,2.5303,207.0936,4.0994,36.9990,11.8640
13.57,"","","",208.3527,2.5303,207.0675,4.0994,37.0000,11.8870
13.60,"","","",208.3627,2.4399,207.0517,4.2857,37.0000,11.8530
13.63,"","","",208.3383,2.5303,207.0461,4.4721,37.0010,11.8120
13.67,"","","",208.3148,2.6206,207.0852,4.4721,37.0010,11.7870
13.70,"","","",208.3103,2.6206,207.1010,4.3789,37.0000,11.7910
13.73,"","","",208.2967,2.6206,207.0861,4.2857,37.0010,11.7590
13.77,"","","",208.2877,2.4399,207.0563,4.2857,37.0000,11.7510
13.80,"","","",208.2768,2.3495,207.0433,4.3789,37.0000,11.7400
13.83,"","","",208.2488,2.3495,207.0191,4.3789,37.0000,11.7620
13.87,"","","",208.2461,2.4399,207.0172,4.3789,36.9990,11.7960
13.90,"","","",208.2443,2.5303,207.0200,4.3789,36.9990,11.8240
13.93,"","","",208.2145,2.6206,207.0349,4.1926,36.9990,11.8580
13.97,"","","",208.2099,2.6206,206.9715,4.0994,37.0000,11.8660
14.00,"","","",208.2099,2.6206,206.9212,4.0994,37.0000,11.9000
14.03,"","","",208.1946,2.6206,206.9082,4.2857,37.0000,11.9120
14.07,"","","",208.1530,2.7110,206.9091,4.3789,37.0010,11.8720
14.10,"","","",208.1557,2.8014,206.8951,4.4721,37.0010,11.8360
14.13,"","","",208.1828,2.8014,206.9026,4.5652,37.0020,11.8050
14.17,"","","",208.1774,2.8014,206.9296,4.6584,37.0010,11.7900
14.20,"","","",208.1810,2.8917,206.9520,4.5652,37.0010,11.7850
14.23,"","","",208.1738,2.8917,206.8998,4.5652,37.0000,11.7680
14.27,"","","",208.1503,2.8917,206.8821,4.5652,37.0000,11.7770
14.30,"","","",208.1196,2.8917,206.8858,4.6584,37.0000,11.7880
14.33,"","","",208.0925,3.0725,206.8802,4.5652,37.0010,11.7600
14.37,"","","",208.0898,3.1628,206.8830,4.6584,36.9990,11.7840
14.40,"","","",208.0916,3.2532,206.8840,4.6584,36.9970,11.8250
14.43,"","","",208.0916,3.3436,206.8728,4.6584,36.9980,11.8530
14.47,"","","",208.0771,3.3436,206.8420,4.6584,37.0000,11.8450
14.50,"","","",208.0753,3.4339,206.8392,4.6584,36.9990,11.8840
14.53,"","","",208.0599,3.5243,206.8318,4.8447,36.9990,11.9190
14.57,"","","",208.0645,3.7050,206.8113,4.9379,37.0000,11.8930
14.60,"","","",208.0735,3.7954,206.7945,5.0311,37.0020,11.8360
14.63,"","","",208.0907,3.8858,206.7843,5.0311,37.0010,11.8130
14.67,"","","",208.0545,3.9761,206.7833,5.1242,37.0010,11.7770
14.70,"","","",208.0473,4.0665,206.8010,5.1242,37.0000,11.7700
14.73,"","","",208.0672,4.0665,206.8104,4.9379,36.9990,11.8190
14.77,"","","",208.0816,4.0665,206.7861,4.7516,36.9990,11.8430
14.80,"","","",208.0753,4.1569,206.7703,4.5652,36.9980,11.8860
14.83,"","","",208.0410,4.1569,206.7144,4.4721,36.9990,11.9030
14.87,"","","",208.0482,4.0665,206.7237,4.5652,37.0000,11.9040
14.90,"","","",208.0482,3.8858,206.7349,4.5652,37.0010,11.8490
14.93,"","","",208.0093,3.7954,206.7172,4.5652,37.0010,11.8280
14.97,"","","",208.0003,3.7050,206.6864,4.6584,37.0010,11.8060
15.00,"","","",208.0057,3.6147,206.6492,4.7516,37.0000,11.8000
15.03,"","","",208.0120,3.4339,206.6119,4.8447,37.0020,11.7560
15.07,"","","",208.0229,3.3436,206.6073,4.8447,37.0010,11.7290
15.10,"","","",208.0220,3.1628,206.6417,4.8447,37.0030,11.6970
15.13,"","","",208.0102,3.0725,206.6538,4.7516,37.0010,11.6770
15.17,"","","",207.9804,2.9821,206.6864,4.6584,36.9990,11.7340
15.20,"","","",207.9642,2.9821,206.6482,4.6584,36.9990,11.7360
15.23,"","","",207.9425,2.9821,206.6100,4.6584,36.9990,11.7810
15.27,"","","",207.9063,2.9821,206.6119,4.5652,37.0010,11.7410
15.30,"","","",207.8964,3.0725,206.5746,4.5652,37.0000,11.7610
15.33,"","","",207.8955,3.1628,206.5718,4.6584,36.9990,11.7830
15.37,"","","",207.9235,3.1628,206.5830,4.7516,37.0000,11.7870
15.40,"","","",207.9244,3.1628,206.5756,4.8447,37.0020,11.7100
15.43,"","","",207.9172,3.2532,206.5616,4.9379,37.0030,11.6820
15.47,"","","",207.9307,3.1628,206.5206,5.1242,37.0020,11.6570
15.50,"","","",207.9090,3.0725,206.5383,5.1242,37.0010,11.6540
15.53,"","","",207.8819,3.0725,206.5104,5.0311,36.9990,11.6840
15.57,"","","",207.8675,3.0725,206.5029,5.1242,36.9980,11.7350
15.60,"","","",207.8891,3.0725,206.5187,5.1242,36.9990,11.7570
15.63,"","","",207.8873,3.0725,206.4945,5.1242,36.9990,11.7850
15.67,"","","",207.8629,3.1628,206.4479,5.2174,36.9990,11.8190
15.70,"","","",207.8684,3.1628,206.4768,5.2174,37.0000,11.7990
15.73,"","","",207.8837,3.1628,206.4852,5.1242,37.0000,11.8210
15.77,"","","",207.9027,3.1628,206.4405,5.1242,36.9990,11.8410
15.80,"","","",207.8846,3.0725,206.4526,5.1242,37.0000,11.8510
15.83,"","","",207.8855,3.0725,206.4377,5.1242,37.0010,11.8140
15.87,"","","",207.8810,3.0725,206.4163,5.1242,37.0010,11.7760
15.90,"","","",207.8593,3.0725,206.4218,5.1242,36.9990,11.8220
15.93,"","","",207.8087,3.1628,206.4293,5.0311,36.9990,11.8450
15.97,"","","",207.8078,3.1628,206.4144,5.0311,37.0000,11.8530
16.00,"","","",207.8575,3.1628,206.4097,5.0311,37.0020,11.7960
16.03,"","","",207.8196,3.1628,206.3874,4.9379,37.0000,11.8150
16.07,"","","",207.8132,3.1628,206.3548,4.8447,37.0000,11.8370
16.10,"","","",207.8051,3.0725,206.3520,4.8447,37.0000,11.8350
16.13,"","","",207.8178,2.9821,206.3156,4.8447,37.0000,11.8500
16.17,"","","",207.8657,2.8014,206.3091,4.9379,37.0000,11.8630
16.20,"","","",207.8422,2.7110,206.3361,4.8447,37.0020,11.8100
16.23,"","","",207.8078,2.6206,206.3166,4.8447,37.0010,11.7880
16.27,"","","",207.8024,2.5303,206.3315,4.7516,37.0010,11.7510
16.30,"","","",207.7834,2.6206,206.3250,4.6584,37.0010,11.7310
16.33,"","","",207.7554,2.6206,206.3566,4.6584,36.9990,11.7620
16.37,"","","",207.7581,2.6206,206.3073,4.6584,36.9990,11.7950
16.40,"","","",207.7310,2.6206,206.2318,4.8447,36.9980,11.8390
16.43,"","","",207.7536,2.5303,206.2281,4.9379,37.0000,11.8500
16.47,"","","",207.7699,2.4399,206.2225,5.0311,36.9990,11.8930
16.50,"","","",207.7563,2.3495,206.2420,4.9379,37.0000,11.8890
16.53,"","","",207.7744,2.2592,206.2281,4.8447,37.0000,11.8820
16.57,"","","",207.7608,2.2592,206.2383,4.8447,37.0010,11.8390
16.60,"","","",207.7292,2.3495,206.2402,4.7516,37.0020,11.8090
16.63,"","","",207.7346,2.4399,206.2355,4.7516,37.0020,11.7750
16.67,"","","",207.7373,2.5303,206.1833,4.7516,37.0020,11.7440
16.70,"","","",207.7057,2.5303,206.1945,4.7516,37.0020,11.7330
16.73,"","","",207.6822,2.6206,206.1861,4.6584,36.9980,11.8120
16.77,"","","",207.6569,2.7110,206.1535,4.7516,36.9950,11.8610
16.80,"","","",207.6488,2.8014,206.1368,4.7516,36.9970,11.8630
16.83,"","","",207.6217,2.9821,206.1349,4.8447,36.9980,11.8840
16.87,"","","",207.6253,3.0725,206.1377,4.8447,36.9990,11.8950
16.90,"","","",207.6424,3.2532,206.1097,4.8447,37.0000,11.9130
16.93,"","","",207.6217,3.3436,206.1340,4.8447,37.0010,11.8740
16.97,"","","",207.5964,3.5243,206.0930,4.8447,37.0010,11.8240
17.00,"","","",207.6144,3.6147,206.0883,4.9379,37.0020,11.8030
17.03,"","","",207.6162,3.7050,206.1032,4.9379,37.0000,11.8270
17.07,"","","",207.6144,3.7050,206.0762,4.8447,36.9990,11.8540
17.10,"","","",207.6217,3.7050,206.0864,4.8447,36.9990,11.8930
17.13,"","","",207.5819,3.7050,206.0632,4.8447,37.0000,11.9010
17.17,"","","",207.5539,3.7954,206.0650,4.8447,37.0000,11.9290
17.20,"","","",207.5692,3.7954,206.0352,4.8447,37.0010,11.8710
17.23,"","","",207.5774,3.7954,206.0026,4.9379,37.0010,11.8490
17.27,"","","",207.5629,3.8858,206.0017,4.9379,37.0010,11.8220
17.30,"","","",207.5485,3.9761,206.0054,4.9379,37.0010,11.8090
17.33,"","","",207.4852,4.0665,205.9905,4.8447,37.0010,11.7980
17.37,"","","",207.4707,4.2472,205.9886,4.8447,37.0000,11.7910
17.40,"","","",207.4942,4.3376,205.9812,4.8447,37.0000,11.8020
17.43,"","","",207.5033,4.4280,205.9607,4.9379,37.0000,11.8220
17.47,"","","",207.5159,4.4280,205.9541,5.0311,37.0000,11.8530
17.50,"","","",207.4951,4.3376,205.9681,5.0311,37.0010,11.8140
17.53,"","","",207.4970,4.2472,205.9448,5.0311,37.0000,11.7950
17.57,"","","",207.5051,4.1569,205.9159,5.0311,37.0000,11.8120
17.60,"","","",207.5060,4.1569,205.9504,4.9379,37.0000,11.8280
17.63,"","","",207.4852,4.0665,205.9504,4.8447,37.0000,11.8300
17.67,"","","",207.4970,4.0665,205.8889,4.7516,37.0000,11.8320
17.70,"","","",207.4717,4.0665,205.8740,4.7516,37.0000,11.8450
17.73,"","","",207.4039,4.1569,205.8442,4.8447,37.0010,11.8090
17.77,"","","",207.3732,4.3376,205.8423,5.0311,37.0010,11.7790
17.80,"","","",207.4057,4.3376,205.8815,5.0311,37.0010,11.7420
17.83,"","","",207.4039,4.2472,205.9169,4.9379,37.0010,11.7190
17.87,"","","",207.4012,4.2472,205.8684,4.8447,36.9990,11.7560
17.90,"","","",207.3976,4.1569,205.7930,4.9379,36.9980,11.7920
17.93,"","","",207.3759,4.1569,205.7743,4.9379,37.0010,11.7500
17.97,"","","",207.3451,4.1569,205.7920,4.9379,36.9990,11.7800
18.00,"","","",207.2873,4.2472,205.7697,5.0311,37.0010,11.7520
18.03,"","","",207.2692,4.3376,205.7622,5.0311,37.0010,11.7280
18.07,"","","",207.3307,4.3376,205.7781,5.0311,36.9990,11.7610
18.10,"","","",207.3722,4.2472,205.8088,4.9379,36.9990,11.7980
18.13,"","","",207.3894,4.1569,205.8218,4.8447,36.9990,11.8250
18.17,"","","",207.3379,4.2472,205.8088,4.7516,37.0000,11.8300
18.20,"","","",207.2909,4.3376,205.7576,4.7516,37.0000,11.8210
18.23,"","","",207.3307,4.2472,205.7315,4.8447,37.0000,11.8300
18.27,"","","",207.3551,4.1569,205.6691,4.8447,37.0010,11.7780
18.30,"","","",207.3497,4.0665,205.6700,5.0311,37.0020,11.7420
18.33,"","","",207.3406,3.9761,205.6635,5.1242,37.0010,11.7250
18.37,"","","",207.3027,3.9761,205.6467,5.1242,37.0010,11.7030
18.40,"","","",207.2719,3.8858,205.6486,5.2174,36.9990,11.7400
18.43,"","","",207.2864,3.7954,205.6663,5.1242,36.9990,11.7790
18.47,"","","",207.2819,3.7954,205.6225,5.2174,36.9990,11.8110
18.50,"","","",207.2503,3.7954,205.6094,5.2174,36.9990,11.8440
18.53,"","","",207.2168,3.8858,205.6243,5.2174,37.0000,11.8290
18.57,"","","",207.2421,3.7954,205.6336,5.2174,37.0010,11.8030
18.60,"","","",207.2683,3.7050,205.5936,5.3106,36.9990,11.8510
18.63,"","","",207.2747,3.6147,205.5703,5.4037,37.0000,11.8720
18.67,"","","",207.2692,3.6147,205.5973,5.4037,37.0000,11.8920
18.70,"","","",207.2195,3.6147,205.5796,5.4037,37.0010,11.8560
18.73,"","","",207.1942,3.7050,205.5694,5.4037,37.0010,11.8380
18.77,"","","",207.2051,3.7050,205.5703,5.4037,37.0000,11.8280
18.80,"","","",207.1933,3.7050,205.5423,5.4037,37.0000,11.8090
18.83,"","","",207.2069,3.6147,205.5442,5.3106,36.9990,11.8450
18.87,"","","",207.1978,3.6147,205.5153,5.3106,37.0000,11.8410
18.90,"","","",207.1743,3.5243,205.5079,5.4037,37.0000,11.8650
18.93,"","","",207.2015,3.3436,205.4631,5.4037,36.9990,11.8930
18.97,"","","",207.2231,3.2532,205.4799,5.3106,37.0010,11.8540
19.00,"","","",207.1572,3.0725,205.4706,5.3106,37.0020,11.8190
19.03,"","","",207.1743,2.9821,205.4920,5.3106,37.0010,11.8030
19.07,"","","",207.2033,2.9821,205.4641,5.4037,37.0020,11.7640
19.10,"","","",207.2123,2.8917,205.4250,5.4969,37.0020,11.7310
19.13,"","","",207.2168,2.8014,205.4110,5.4969,37.0010,11.7000
19.17,"","","",207.1409,2.8014,205.4138,5.4037,37.0000,11.7060
19.20,"","","",207.0822,2.8917,205.4082,5.3106,36.9990,11.7550
19.23,"","","",207.0966,2.8917,205.4184,5.3106,36.9990,11.7710
19.27,"","","",207.1021,2.9821,205.4045,5.4037,36.9990,11.8030
19.30,"","","",207.0903,3.0725,205.3458,5.4969,37.0000,11.7900
19.33,"","","",207.0641,3.2532,205.2992,5.6832,37.0000,11.7830
19.37,"","","",207.0542,3.5243,205.2572,5.8696,37.0000,11.7830
19.40,"","","",207.0722,3.6147,205.2563,6.0559,37.0020,11.7360
19.43,"","","",207.0930,3.6147,205.3262,5.9627,37.0000,11.7550
19.47,"","","",207.0885,3.4339,205.3271,5.7764,37.0000,11.7430
19.50,"","","",207.0831,3.4339,205.3141,5.5901,37.0010,11.7050
19.53,"","","",207.0424,3.6147,205.3038,5.4969,36.9990,11.7330
19.57,"","","",207.0180,3.6147,205.3057,5.4037,36.9980,11.7940
19.60,"","","",206.9918,3.7050,205.2666,5.4969,36.9980,11.8160
19.63,"","","",206.9638,3.7050,205.2470,5.5901,36.9990,11.8390
19.67,"","","",206.9936,3.7050,205.2274,5.5901,37.0010,11.8070
19.70,"","","",207.0090,3.7050,205.1995,5.7764,37.0010,11.7880
19.73,"","","",206.9837,3.7954,205.1976,5.7764,37.0000,11.7700
19.77,"","","",206.9819,3.8858,205.1902,5.8696,37.0010,11.7550
19.80,"","","",207.0198,3.7954,205.1762,5.8696,36.9990,11.7800
19.83,"","","",207.0216,3.7954,205.1445,6.0559,37.0000,11.7610
19.87,"","","",206.9963,3.7954,205.1520,6.0559,37.0000,11.7740
19.90,"","","",207.0316,3.7954,205.1520,6.0559,37.0010,11.7530
19.93,"","","",207.0090,3.6147,205.1371,6.0559,37.0000,11.7380
19.97,"","","",206.9837,3.5243,205.1622,6.0559,36.9990,11.7880
20.00,"","","",206.9891,3.4339,205.1874,5.8696,36.9990,11.8220
20.03,"","","",206.9683,3.4339,205.1771,5.7764,36.9990,11.8370
20.07,"","","",206.9846,3.4339,205.1380,5.6832,37.0000,11.8290
20.10,"","","",206.9520,3.4339,205.1343,5.4969,37.0000,11.8530
20.13,"","","",206.9231,3.5243,205.1063,5.4969,37.0010,11.8420
20.17,"","","",206.9204,3.5243,205.0877,5.4037,37.0020,11.8090
20.20,"","","",206.8617,3.6147,205.0439,5.4037,37.0010,11.7930
20.23,"","","",206.8590,3.7050,205.0681,5.4037,37.0000,11.7480
20.27,"","","",206.8788,3.7050,205.0486,5.4037,37.0010,11.7140
20.30,"","","",206.8978,3.6147,205.0448,5.4037,36.9990,11.7500
20.33,"","","",206.8761,3.7050,205.0430,5.3106,36.9980,11.7900
20.37,"","","",206.8779,3.6147,205.0253,5.2174,36.9990,11.8160
20.40,"","","",206.8635,3.6147,204.9833,5.2174,37.0010,11.7670
20.43,"","","",206.8554,3.4339,204.9889,5.2174,37.0020,11.7170
20.47,"","","",206.8671,3.2532,204.9852,5.2174,37.0010,11.7140
20.50,"","","",206.8291,3.2532,204.9712,5.2174,37.0000,11.7270
20.53,"","","",206.8047,3.4339,204.9545,5.2174,37.0000,11.7290
20.57,"","","",206.7894,3.5243,204.9246,5.1242,36.9990,11.7700
20.60,"","","",206.7876,3.6147,204.9461,5.0311,36.9990,11.8150
20.63,"","","",206.7614,3.7050,204.9423,5.0311,36.9990,11.8290
20.67,"","","",206.8075,3.7050,204.9237,5.1242,37.0000,11.8320
20.70,"","","",206.8572,3.7050,204.9340,5.2174,37.0010,11.8040
20.73,"","","",206.8626,3.6147,204.9349,5.3106,37.0000,11.8020
20.77,"","","",206.8310,3.4339,204.9088,5.2174,37.0000,11.8280
20.80,"","","",206.7731,3.4339,204.8781,5.2174,37.0010,11.7800
20.83,"","","",206.7162,3.5243,204.8585,5.2174,37.0010,11.7370
20.87,"","","",206.6927,3.6147,204.8566,5.2174,37.0000,11.7350
20.90,"","","",206.6737,3.8858,204.8408,5.1242,37.0000,11.7480
20.93,"","","",206.6719,4.0665,204.8296,5.1242,36.9990,11.7810
20.97,"","","",206.6764,4.3376,204.8128,5.1242,37.0000,11.7940
21.00,"","","",206.6710,4.4280,204.7793,5.2174,36.9990,11.8320
21.03,"","","",206.7406,4.4280,204.7588,5.4037,37.0010,11.8160
21.07,"","","",206.7605,4.3376,204.7271,5.5901,37.0010,11.7770
21.10,"","","",206.7442,4.3376,204.7476,5.6832,37.0000,11.7890
21.13,"","","",206.7587,4.1569,204.7439,5.6832,37.0000,11.7900
21.17,"","","",206.7081,4.1569,204.7290,5.8696,37.0020,11.7310
21.20,"","","",206.6647,4.1569,204.7374,5.9627,37.0010,11.7270
21.23,"","","",206.6285,4.0665,204.7299,5.9627,36.9990,11.7620
21.27,"","","",206.6665,3.9761,204.7271,5.9627,36.9990,11.8030
21.30,"","","",206.6791,3.8858,204.7197,5.9627,36.9990,11.8240
21.33,"","","",206.6331,3.8858,204.6824,5.8696,37.0000,11.7990
21.37,"","","",206.6565,3.7954,204.6656,5.8696,37.0000,11.8130
21.40,"","","",206.7261,3.5243,204.6367,5.8696,36.9990,11.8390
21.43,"","","",206.7198,3.3436,204.6302,5.8696,37.0000,11.8440
21.47,"","","",206.6791,3.1628,204.6321,5.8696,37.0000,11.8470
21.50,"","","",206.6674,3.0725,204.6190,5.8696,37.0010,11.8090
21.53,"","","",206.6349,3.1628,204.6647,5.7764,37.0010,11.7720
21.57,"","","",206.6150,3.1628,204.6852,5.6832,37.0010,11.7540
21.60,"","","",206.6096,3.1628,204.6442,5.5901,37.0010,11.7310
21.63,"","","",206.5906,3.1628,204.5930,5.5901,37.0000,11.7400
21.67,"","","",206.5662,3.2532,204.5678,5.5901,36.9990,11.7720
21.70,"","","",206.5761,3.2532,204.5594,5.5901,36.9990,11.7920
21.73,"","","",206.5481,3.2532,204.5371,5.6832,37.0000,11.7890
21.77,"","","",206.5092,3.3436,204.5045,5.6832,37.0000,11.7600
21.80,"","","",206.5183,3.3436,204.5240,5.7764,36.9990,11.7840
21.83,"","","",206.5571,3.3436,204.5277,5.6832,36.9980,11.8340
21.87,"","","",206.5861,3.3436,204.5417,5.6832,36.9990,11.8580
21.90,"","","",206.5861,3.3436,204.5715,5.5901,36.9980,11.8960
21.93,"","","",206.5499,3.3436,204.5585,5.4969,37.0000,11.8820
21.97,"","","",206.5056,3.4339,204.4905,5.4037,37.0010,11.8540
22.00,"","","",206.4722,3.5243,204.4681,5.4037,37.0010,11.8180
22.03,"","","",206.4605,3.5243,204.4458,5.4037,37.0000,11.8410
22.07,"","","",206.4614,3.4339,204.4663,5.3106,37.0000,11.8670
22.10,"","","",206.4586,3.4339,204.4784,5.1242,37.0000,11.8700
22.13,"","","",206.4523,3.4339,204.4560,5.1242,37.0000,11.9020
22.17,"","","",206.4641,3.5243,204.4392,5.0311,37.0010,11.8680
22.20,"","","",206.4722,3.6147,204.4010,5.0311,37.0010,11.8330
22.23,"","","",206.4776,3.7954,204.3768,5.0311,37.0020,11.7960
22.27,"","","",206.4053,3.9761,204.3871,5.0311,37.0040,11.7330
22.30,"","","",206.3873,4.2472,204.3759,5.0311,37.0020,11.7410
22.33,"","","",206.4297,4.3376,204.3871,5.0311,37.0000,11.7390
22.37,"","","",206.4324,4.3376,204.3722,5.1242,37.0000,11.7090
22.40,"","","",206.3927,4.3376,204.3647,5.1242,37.0000,11.7250
22.43,"","","",206.3918,4.2472,204.3656,5.1242,36.9980,11.7990
22.47,"","","",206.3990,4.1569,204.3330,5.1242,36.9980,11.8000
22.50,"","","",206.4080,4.1569,204.3274,5.2174,36.9980,11.8380
22.53,"","","",206.4089,4.1569,204.2920,5.2174,37.0000,11.8430
22.57,"","","",206.4135,4.1569,204.2641,5.3106,36.9990,11.8840
22.60,"","","",206.4089,4.1569,204.2706,5.3106,37.0020,11.8190
22.63,"","","",206.3818,4.0665,204.2538,5.3106,37.0020,11.8230
22.67,"","","",206.3493,4.1569,204.2454,5.4037,37.0000,11.8070
22.70,"","","",206.3376,4.1569,204.2520,5.4037,37.0000,11.8400
22.73,"","","",206.3466,4.0665,204.2548,5.4037,36.9990,11.8770
22.77,"","","",206.3348,3.8858,204.2659,5.4037,37.0000,11.8860
22.80,"","","",206.3104,3.7954,204.2930,5.4037,37.0000,11.8770
22.83,"","","",206.3095,3.7050,204.2566,5.3106,37.0010,11.8500
22.87,"","","",206.2779,3.7050,204.1989,5.3106,37.0010,11.8110
22.90,"","","",206.2653,3.7954,204.1830,5.2174,37.0000,11.8080
22.93,"","","",206.2716,3.7954,204.1746,5.1242,37.0000,11.7990
22.97,"","","",206.2761,3.7954,204.1895,5.1242,37.0000,11.7810
23.00,"","","",206.2915,3.7954,204.1867,5.1242,36.9990,11.8130
23.03,"","","",206.3068,3.7050,204.1737,5.1242,37.0000,11.7860
23.07,"","","",206.2824,3.7050,204.1663,5.1242,36.9990,11.8270
23.10,"","","",206.2201,3.7954,204.1728,5.2174,37.0000,11.8050
23.13,"","","",206.2291,3.8858,204.1448,5.2174,36.9990,11.8520
23.17,"","","",206.2734,3.7954,204.1299,5.2174,37.0000,11.8300
23.20,"","","",206.2716,3.6147,204.0852,5.2174,37.0010,11.7940
23.23,"","","",206.2951,3.4339,204.0349,5.2174,37.0000,11.7870
23.27,"","","",206.2309,3.3436,204.0405,5.2174,37.0010,11.7460
23.30,"","","",206.2147,3.3436,204.0749,5.2174,37.0000,11.7730
23.33,"","","",206.1894,3.4339,204.0926,5.1242,36.9990,11.8040
23.37,"","","",206.1848,3.5243,204.0638,5.2174,36.9990,11.8260
