"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
48.17,"","","",187.3009,6.4160,184.8078,14.3479,36.9990,7.0100
48.20,"","","",187.2982,6.4160,184.8013,14.2547,36.9990,7.0380
48.23,"","","",187.2955,6.3257,184.7743,14.2547,37.0000,7.0500
48.27,"","","",187.2558,6.4160,184.7510,14.2547,37.0000,7.0610
48.30,"","","",187.2485,6.4160,184.7212,14.2547,37.0020,7.0080
48.33,"","","",187.2241,6.5064,184.6774,14.3479,37.0010,6.9910
48.37,"","","",187.2024,6.5064,184.6532,14.3479,37.0000,7.0080
48.40,"","","",187.2024,6.5064,184.6355,14.3479,36.9990,7.0350
48.43,"","","",187.1464,6.5968,184.6010,14.4410,36.9990,7.0630
48.47,"","","",187.1383,6.5968,184.5675,14.4410,36.9990,7.0850
48.50,"","","",187.1329,6.5968,184.5274,14.4410,37.0000,7.0680
48.53,"","","",187.1401,6.6871,184.5069,14.4410,37.0000,7.0800
48.57,"","","",187.1283,6.6871,184.4966,14.4410,37.0000,7.0800
48.60,"","","",187.0967,6.8679,184.4510,14.3479,37.0000,7.0870
48.63,"","","",187.1094,6.9582,184.4352,14.3479,37.0000,7.0900
48.67,"","","",187.0786,6.9582,184.3988,14.4410,37.0010,7.0670
48.70,"","","",187.0380,7.0486,184.3578,14.4410,37.0010,7.0230
48.73,"","","",187.0524,7.0486,184.3289,14.5342,37.0000,7.0060
48.77,"","","",187.0497,7.0486,184.3187,14.4410,37.0000,6.9960
48.80,"","","",187.0813,7.0486,184.3075,14.3479,37.0000,7.0190
48.83,"","","",187.0551,7.0486,184.2805,14.2547,37.0000,7.0030
48.87,"","","",187.0344,7.0486,184.2348,14.1615,37.0000,6.9730
48.90,"","","",187.0235,6.9582,184.2227,14.0684,36.9990,7.0130
48.93,"","","",187.0027,6.9582,184.2134,14.0684,37.0000,7.0330
48.97,"","","",186.9837,6.8679,184.1901,13.9752,37.0000,7.0490
49.00,"","","",186.9630,6.8679,184.1640,13.8820,36.9980,7.1110
49.03,"","","",186.9539,6.8679,184.0755,13.8820,37.0000,7.1210
49.07,"","","",186.9359,6.9582,184.0457,13.8820,37.0000,7.1290
49.10,"","","",186.9196,7.0486,184.0159,13.8820,37.0010,7.0890
49.13,"","","",186.9160,6.9582,184.0057,13.9752,37.0010,7.0420
49.17,"","","",186.8979,6.8679,183.9880,13.9752,37.0010,7.0130
49.20,"","","",186.8500,6.8679,183.9470,13.9752,37.0010,6.9800
49.23,"","","",186.8256,6.8679,183.9069,14.0684,36.9990,7.0120
49.27,"","","",186.8310,6.9582,183.8454,14.1615,36.9990,7.0240
49.30,"","","",186.8328,6.9582,183.8230,14.2547,36.9980,7.0570
49.33,"","","",186.8365,6.8679,183.7979,14.2547,37.0000,7.0890
49.37,"","","",186.8446,6.7775,183.7774,14.3479,36.9990,7.1170
49.40,"","","",186.7831,6.6871,183.7411,14.4410,37.0010,7.0910
49.43,"","","",186.7226,6.7775,183.7243,14.4410,37.0000,7.0710
49.47,"","","",186.7425,6.8679,183.7019,14.4410,37.0010,7.0460
49.50,"","","",186.7479,6.7775,183.6721,14.5342,37.0000,7.0350
49.53,"","","",186.7452,6.7775,183.6404,14.5342,37.0000,7.0660
49.57,"","","",186.7434,6.6871,183.6125,14.5342,37.0000,7.1080
49.60,"","","",186.7262,6.5968,183.5883,14.5342,37.0000,7.1400
49.63,"","","",186.6720,6.6871,183.5622,14.5342,37.0000,7.1130
49.67,"","","",186.6648,6.6871,183.5650,14.5342,37.0020,7.0440
49.70,"","","",186.7090,6.6871,183.5175,14.5342,37.0030,7.0180
49.73,"","","",186.7298,6.5064,183.4858,14.5342,37.0010,7.0170
49.77,"","","",186.7271,6.4160,183.4588,14.5342,37.0000,7.0070
49.80,"","","",186.7054,6.3257,183.4224,14.5342,37.0000,7.0140
49.83,"","","",186.6792,6.3257,183.3758,14.5342,36.9990,7.0490
49.87,"","","",186.6241,6.3257,183.3544,14.6274,36.9990,7.0810
49.90,"","","",186.5952,6.3257,183.3358,14.6274,37.0000,7.0730
49.93,"","","",186.5599,6.5064,183.3050,14.6274,37.0010,7.0380
49.97,"","","",186.5346,6.5064,183.2845,14.6274,37.0000,7.0610
50.00,"","","",186.5391,6.5968,183.2426,14.6274,37.0000,7.0750
50.03,"","","",186.5870,6.5968,183.2314,14.6274,37.0000,7.0490
50.07,"","","",186.5572,6.5968,183.2119,14.6274,37.0000,7.0640
50.10,"","","",186.5355,6.5968,183.2100,14.5342,36.9990,7.1070
50.13,"","","",186.5428,6.5064,183.1578,14.4410,37.0000,7.1100
50.17,"","","",186.4885,6.5064,183.1168,14.4410,37.0000,7.1160
50.20,"","","",186.4406,6.5064,183.1103,14.3479,37.0000,7.0970
50.23,"","","",186.4063,6.5968,183.0693,14.2547,37.0010,7.0590
50.27,"","","",186.4162,6.6871,183.0022,14.2547,37.0020,7.0010
50.30,"","","",186.4172,6.6871,182.9519,14.1615,37.0010,6.9920
50.33,"","","",186.4479,6.5968,182.9687,14.0684,37.0020,6.9600
50.37,"","","",186.4470,6.5064,182.9314,14.0684,37.0010,6.9330
50.40,"","","",186.4099,6.5064,182.8951,14.1615,37.0010,6.9000
50.43,"","","",186.3494,6.5968,182.8727,14.1615,37.0000,6.8920
50.47,"","","",186.3449,6.5968,182.8401,14.1615,36.9980,6.9480
50.50,"","","",186.2924,6.6871,182.8112,14.1615,36.9970,7.0000
50.53,"","","",186.2979,6.8679,182.7898,14.0684,36.9960,7.0430
50.57,"","","",186.3358,6.8679,182.7675,14.0684,36.9980,7.0500
50.60,"","","",186.3431,6.8679,182.7507,14.0684,36.9980,7.0660
50.63,"","","",186.3349,6.8679,182.7125,14.1615,36.9980,7.1140
50.67,"","","",186.2699,6.8679,182.6743,14.1615,36.9990,7.1370
50.70,"","","",186.2409,6.8679,182.6370,14.2547,37.0000,7.1300
50.73,"","","",186.2635,6.8679,182.6165,14.3479,37.0010,7.1150
50.77,"","","",186.3006,6.9582,182.6016,14.3479,37.0000,7.1220
50.80,"","","",186.2717,6.9582,182.5970,14.2547,37.0000,7.1340
50.83,"","","",186.2301,6.9582,182.5224,14.3479,37.0020,7.0790
50.87,"","","",186.1948,6.9582,182.4824,14.3479,37.0020,7.0450
50.90,"","","",186.2012,6.9582,182.4647,14.4410,37.0010,7.0210
50.93,"","","",186.1976,6.9582,182.4470,14.4410,37.0020,6.9980
50.97,"","","",186.1912,6.9582,182.4199,14.4410,37.0000,7.0320
51.00,"","","",186.1542,7.0486,182.3976,14.4410,37.0000,7.0640
51.03,"","","",186.1479,7.0486,182.3724,14.3479,37.0000,7.0580
51.07,"","","",186.1198,6.9582,182.3640,14.3479,37.0010,7.0370
51.10,"","","",186.0819,6.8679,182.3352,14.2547,37.0000,7.0490
51.13,"","","",186.0692,6.7775,182.3147,14.1615,36.9980,7.0960
51.17,"","","",186.0656,6.6871,182.2755,14.1615,36.9980,7.1190
51.20,"","","",186.0665,6.6871,182.2261,14.2547,37.0010,7.0630
51.23,"","","",186.0620,6.6871,182.1945,14.2547,37.0020,7.0310
51.27,"","","",186.0385,6.6871,182.1432,14.2547,37.0020,7.0140
51.30,"","","",186.0439,6.7775,182.1293,14.3479,37.0000,7.0150
51.33,"","","",186.0286,6.7775,182.1274,14.3479,37.0010,6.9860
51.37,"","","",186.0277,6.6871,182.0938,14.2547,37.0000,7.0050
51.40,"","","",186.0232,6.5064,182.0743,14.1615,36.9990,7.0380
51.43,"","","",186.0051,6.4160,182.0706,14.0684,36.9990,7.0700
51.47,"","","",185.9716,6.3257,182.0324,13.9752,37.0000,7.0810
51.50,"","","",185.9536,6.3257,182.0100,13.8820,37.0020,7.0220
51.53,"","","",185.8966,6.5064,181.9699,13.7888,37.0030,6.9740
51.57,"","","",185.8569,6.6871,181.9504,13.6957,37.0030,6.9470
51.60,"","","",185.8740,6.8679,181.9289,13.6025,37.0020,6.9270
51.63,"","","",185.8759,6.9582,181.8749,13.6957,37.0010,6.9220
51.67,"","","",185.8397,6.9582,181.8572,13.6957,37.0000,6.9180
51.70,"","","",185.8686,6.8679,181.8460,13.6025,37.0000,6.9190
51.73,"","","",185.8777,6.7775,181.7976,13.6025,36.9990,6.9610
51.77,"","","",185.8731,6.7775,181.7668,13.6025,36.9980,7.0070
51.80,"","","",185.8731,6.6871,181.7407,13.6025,36.9990,7.0150
51.83,"","","",185.8063,6.8679,181.7156,13.6957,36.9990,7.0350
51.87,"","","",185.8216,6.9582,181.6820,13.6957,37.0010,6.9970
51.90,"","","",185.7945,6.8679,181.6383,13.6957,37.0010,6.9790
51.93,"","","",185.7548,6.8679,181.6122,13.6957,37.0000,6.9750
51.97,"","","",185.7575,6.8679,181.5935,13.6957,37.0000,6.9790
52.00,"","","",185.7701,6.8679,181.5805,13.6957,37.0000,6.9810
52.03,"","","",185.7864,6.7775,181.5525,13.6957,37.0000,6.9800
52.07,"","","",185.7737,6.6871,181.4985,13.7888,37.0000,6.9720
52.10,"","","",185.7530,6.5064,181.4771,13.7888,37.0010,6.9550
52.13,"","","",185.7295,6.4160,181.4529,13.7888,37.0010,6.9170
52.17,"","","",185.7186,6.3257,181.4202,13.7888,37.0000,6.9090
52.20,"","","",185.7087,6.3257,181.3532,13.9752,36.9990,6.9460
52.23,"","","",185.6942,6.2353,181.3122,14.1615,36.9980,6.9920
52.27,"","","",185.6599,6.2353,181.3261,14.1615,36.9980,7.0170
52.30,"","","",185.6382,6.1449,181.3364,14.1615,36.9990,7.0470
52.33,"","","",185.6292,6.1449,181.3075,14.1615,36.9990,7.0760
52.37,"","","",185.6129,6.1449,181.2879,14.0684,37.0000,7.0760
52.40,"","","",185.6147,6.1449,181.2442,14.0684,37.0010,7.0220
52.43,"","","",185.5930,6.1449,181.1976,14.0684,37.0000,7.0220
52.47,"","","",185.5885,6.2353,181.1622,14.0684,37.0010,6.9810
52.50,"","","",185.5966,6.2353,181.1501,14.0684,37.0000,6.9730
52.53,"","","",185.5704,6.2353,181.0997,14.0684,36.9980,7.0210
52.57,"","","",185.5388,6.2353,181.0830,14.1615,36.9990,7.0510
52.60,"","","",185.5352,6.2353,181.0494,14.2547,36.9990,7.0820
52.63,"","","",185.4891,6.2353,181.0140,14.3479,37.0000,7.0960
52.67,"","","",185.4791,6.3257,180.9684,14.4410,37.0000,7.0600
52.70,"","","",185.4846,6.2353,180.9479,14.4410,37.0010,7.0360
52.73,"","","",185.4846,6.2353,180.9730,14.4410,37.0010,7.0000
52.77,"","","",185.4936,6.0546,180.9581,14.3479,37.0000,7.0030
52.80,"","","",185.5008,5.9642,180.9330,14.1615,37.0000,7.0140
52.83,"","","",185.4800,5.9642,180.9097,14.0684,37.0000,7.0410
52.87,"","","",185.4358,5.9642,180.8556,14.0684,37.0000,7.0440
52.90,"","","",185.4150,6.1449,180.8072,13.9752,37.0010,7.0020
52.93,"","","",185.4168,6.2353,180.8063,13.8820,37.0020,6.9700
52.97,"","","",185.3825,6.3257,180.7615,13.8820,36.9990,7.0280
53.00,"","","",185.3788,6.4160,180.7140,13.8820,36.9990,7.0340
53.03,"","","",185.3346,6.5064,180.7038,13.8820,36.9990,7.0700
53.07,"","","",185.2957,6.5968,180.6702,13.8820,37.0000,7.0730
53.10,"","","",185.2587,6.7775,180.6283,13.8820,37.0020,7.0350
53.13,"","","",185.2370,6.8679,180.5873,13.8820,37.0010,7.0170
53.17,"","","",185.2541,6.9582,180.5594,13.9752,37.0000,7.0150
53.20,"","","",185.2731,7.0486,180.5445,13.9752,37.0010,6.9830
53.23,"","","",185.2957,7.0486,180.4867,14.0684,37.0000,6.9560
53.27,"","","",185.2831,7.0486,180.4690,14.0684,37.0000,6.9650
53.30,"","","",185.2451,7.1390,180.4615,14.1615,37.0000,6.9810
53.33,"","","",185.2207,7.1390,180.4494,14.0684,37.0000,7.0060
53.37,"","","",185.2568,7.0486,180.4224,13.9752,37.0000,7.0250
53.40,"","","",185.2650,6.8679,180.3917,13.9752,37.0010,6.9710
53.43,"","","",185.2198,6.7775,180.3553,14.0684,37.0000,6.9930
53.47,"","","",185.1719,6.7775,180.3283,14.0684,36.9990,7.0190
53.50,"","","",185.1538,6.7775,180.2976,14.0684,36.9990,7.0370
53.53,"","","",185.1294,6.7775,180.2836,14.0684,36.9990,7.0650
53.57,"","","",185.1439,6.7775,180.2556,14.1615,37.0000,7.0960
53.60,"","","",185.1168,6.7775,180.1997,14.2547,37.0000,7.0680
53.63,"","","",185.0906,6.8679,180.1792,14.2547,37.0010,7.0320
53.67,"","","",185.0671,6.8679,180.1476,14.2547,37.0020,6.9920
53.70,"","","",185.0571,6.9582,180.1336,14.1615,37.0010,6.9640
53.73,"","","",185.0635,6.9582,180.1122,14.0684,37.0000,6.9710
53.77,"","","",185.0725,6.9582,180.0926,14.0684,36.9990,7.0000
53.80,"","","",185.0445,6.9582,180.0395,14.0684,37.0000,7.0220
53.83,"","","",185.0147,6.9582,179.9761,14.1615,37.0000,6.9890
53.87,"","","",185.0246,6.8679,179.9687,14.2547,37.0000,6.9910
53.90,"","","",184.9984,6.8679,179.9668,14.2547,37.0000,7.0190
53.93,"","","",184.9776,6.8679,179.9491,14.2547,37.0000,7.0360
53.97,"","","",184.9632,6.9582,179.9407,14.1615,37.0000,7.0480
54.00,"","","",184.9695,6.9582,179.8839,14.2547,37.0010,7.0140
54.03,"","","",184.9803,6.8679,179.8345,14.3479,37.0000,6.9910
54.07,"","","",184.9659,6.8679,179.8103,14.3479,37.0010,6.9440
54.10,"","","",184.9397,6.7775,179.7879,14.2547,37.0000,6.9310
54.13,"","","",184.9315,6.5968,179.7712,14.1615,37.0020,6.8840
54.17,"","","",184.9225,6.4160,179.7646,14.0684,37.0000,6.8990
54.20,"","","",184.8773,6.4160,179.7311,13.9752,36.9990,6.9440
54.23,"","","",184.8529,6.4160,179.6668,13.9752,36.9980,6.9790
54.27,"","","",184.8303,6.4160,179.6351,13.9752,36.9980,7.0170
54.30,"","","",184.8403,6.4160,179.6230,13.8820,37.0000,7.0140
54.33,"","","",184.8484,6.3257,179.5783,13.9752,37.0000,7.0320
54.37,"","","",184.8375,6.3257,179.5643,13.9752,37.0010,6.9790
54.40,"","","",184.8168,6.3257,179.5541,13.8820,37.0020,6.9380
54.43,"","","",184.8249,6.4160,179.5336,13.8820,37.0010,6.9300
54.47,"","","",184.8249,6.5064,179.5001,13.8820,37.0020,6.8860
54.50,"","","",184.8267,6.5064,179.4497,13.8820,36.9990,6.9310
54.53,"","","",184.8168,6.4160,179.4237,13.9752,37.0000,6.9500
54.57,"","","",184.7589,6.3257,179.3948,13.9752,36.9990,7.0080
54.60,"","","",184.6821,6.4160,179.3575,14.0684,36.9980,7.0450
54.63,"","","",184.6604,6.5064,179.3286,14.1615,36.9990,7.0560
54.67,"","","",184.6866,6.5968,179.2914,14.1615,37.0000,7.0780
54.70,"","","",184.6794,6.5064,179.2606,14.1615,37.0010,7.0400
54.73,"","","",184.6442,6.5064,179.2392,14.1615,37.0020,6.9760
54.77,"","","",184.6541,6.4160,179.2047,14.2547,37.0010,6.9720
54.80,"","","",184.6478,6.4160,179.1898,14.2547,37.0010,6.9330
54.83,"","","",184.6189,6.5064,179.1907,14.2547,37.0000,6.9320
54.87,"","","",184.5881,6.5968,179.2019,14.0684,36.9990,6.9600
54.90,"","","",184.5890,6.5968,179.1525,13.9752,37.0000,6.9690
54.93,"","","",184.5945,6.5968,179.1143,13.9752,37.0000,7.0000
54.97,"","","",184.5791,6.6871,179.0808,13.9752,37.0000,6.9970
55.00,"","","",184.5899,6.6871,179.0407,13.9752,37.0000,6.9790
55.03,"","","",184.5990,6.6871,179.0398,13.8820,37.0000,6.9920
55.07,"","","",184.5692,6.6871,179.0072,13.7888,37.0020,6.9260
55.10,"","","",184.5366,6.5968,178.9848,13.7888,37.0010,6.9340
55.13,"","","",184.5637,6.5064,178.9587,13.6957,37.0000,6.9650
55.17,"","","",184.5240,6.5064,178.9466,13.6957,36.9980,7.0130
55.20,"","","",184.5149,6.5064,178.9373,13.6025,37.0000,7.0220
55.23,"","","",184.5384,6.4160,178.9233,13.5093,37.0020,6.9650
55.27,"","","",184.5267,6.4160,178.8786,13.4162,37.0020,6.9450
55.30,"","","",184.5014,6.3257,178.8032,13.3230,37.0010,6.9150
55.33,"","","",184.4634,6.3257,178.7631,13.3230,36.9990,6.9550
55.37,"","","",184.4345,6.3257,178.7361,13.4162,37.0000,6.9620
55.40,"","","",184.4164,6.2353,178.7445,13.3230,36.9980,7.0040
55.43,"","","",184.4318,6.2353,178.7277,13.3230,36.9990,7.0280
55.47,"","","",184.4219,6.1449,178.6923,13.2298,36.9980,7.0580
55.50,"","","",184.4173,6.0546,178.6560,13.2298,36.9990,7.0870
55.53,"","","",184.4201,6.0546,178.6047,13.2298,37.0010,7.0550
55.57,"","","",184.3785,6.0546,178.5581,13.2298,37.0010,7.0280
55.60,"","","",184.3378,6.1449,178.5302,13.3230,37.0020,6.9770
55.63,"","","",184.3360,6.2353,178.5115,13.4162,37.0010,6.9440
55.67,"","","",184.3216,6.2353,178.5125,13.4162,37.0000,6.9440
55.70,"","","",184.3243,6.1449,178.4640,13.5093,37.0000,6.9120
55.73,"","","",184.3225,6.1449,178.4221,13.5093,36.9990,6.9660
55.77,"","","",184.3044,6.0546,178.4221,13.5093,36.9990,6.9660
55.80,"","","",184.2863,5.9642,178.3895,13.5093,36.9990,6.9930
55.83,"","","",184.2718,5.8738,178.3569,13.5093,36.9970,7.0410
55.87,"","","",184.3107,5.6931,178.3560,13.5093,36.9980,7.0460
55.90,"","","",184.2854,5.6027,178.3261,13.5093,37.0000,7.0230
55.93,"","","",184.2465,5.6027,178.2898,13.6025,37.0000,7.0020
55.97,"","","",184.2249,5.7835,178.2851,13.6025,37.0000,6.9750
56.00,"","","",184.1923,5.8738,178.2684,13.6025,36.9990,7.0200
56.03,"","","",184.1923,5.8738,178.1976,13.6957,37.0000,7.0160
56.07,"","","",184.2068,5.9642,178.1389,13.7888,36.9980,7.0760
56.10,"","","",184.1950,5.9642,178.1221,13.9752,36.9990,7.0940
56.13,"","","",184.1770,5.9642,178.1119,14.0684,37.0000,7.0810
56.17,"","","",184.1634,5.9642,178.0969,14.0684,37.0000,7.0600
56.20,"","","",184.1490,6.0546,178.0550,14.0684,36.9990,7.1060
56.23,"","","",184.1246,6.1449,178.0373,14.0684,37.0010,7.0620
56.27,"","","",184.1128,6.2353,178.0140,14.0684,37.0030,7.0090
56.30,"","","",184.1282,6.2353,177.9786,14.0684,37.0020,7.0130
56.33,"","","",184.0920,6.2353,177.9628,14.0684,37.0010,6.9850
56.37,"","","",184.0613,6.2353,177.9367,14.0684,37.0000,6.9880
56.40,"","","",184.0667,6.2353,177.9125,14.0684,37.0000,6.9630
56.43,"","","",184.0297,6.3257,177.8938,13.9752,37.0000,6.9720
56.47,"","","",183.9854,6.4160,177.8640,13.9752,37.0010,6.9340
56.50,"","","",184.0053,6.5064,177.8249,13.8820,37.0000,6.9210
56.53,"","","",184.0215,6.5064,177.7783,13.7888,37.0000,6.9060
56.57,"","","",184.0035,6.4160,177.7727,13.6957,36.9990,6.9430
56.60,"","","",184.0062,6.3257,177.7485,13.6025,36.9990,6.9750
56.63,"","","",183.9474,6.3257,177.7159,13.6025,36.9980,7.0080
56.67,"","","",183.9095,6.4160,177.7010,13.6025,36.9980,7.0360
56.70,"","","",183.8833,6.5968,177.6665,13.6025,37.0000,7.0420
56.73,"","","",183.8706,6.7775,177.6283,13.6025,37.0020,6.9930
56.77,"","","",183.8751,6.7775,177.6171,13.5093,37.0010,6.9770
56.80,"","","",183.8833,6.8679,177.5929,13.4162,37.0020,6.9260
56.83,"","","",183.8887,6.7775,177.5631,13.3230,37.0020,6.8950
56.87,"","","",183.9041,6.6871,177.5454,13.3230,37.0010,6.8920
56.90,"","","",183.9004,6.5968,177.5091,13.3230,37.0000,6.9110
56.93,"","","",183.8516,6.6871,177.4867,13.3230,37.0010,6.8790
56.97,"","","",183.8516,6.6871,177.4476,13.4162,37.0000,6.9010
57.00,"","","",183.8435,6.6871,177.4010,13.4162,37.0000,6.9230
57.03,"","","",183.8760,6.5968,177.3693,13.5093,36.9990,6.9500
57.07,"","","",183.8607,6.4160,177.3758,13.5093,37.0000,6.9630
57.10,"","","",183.7920,6.5064,177.3348,13.5093,37.0000,6.9710
57.13,"","","",183.7613,6.5064,177.2808,13.6025,37.0000,6.9360
57.17,"","","",183.7721,6.5064,177.2696,13.6025,37.0020,6.8720
57.20,"","","",183.7721,6.4160,177.2678,13.6025,37.0020,6.8610
57.23,"","","",183.7721,6.2353,177.2333,13.5093,37.0010,6.8090
57.27,"","","",183.7468,6.2353,177.2016,13.5093,37.0010,6.7970
57.30,"","","",183.7025,6.2353,177.1755,13.5093,37.0000,6.8120
57.33,"","","",183.6962,6.3257,177.1569,13.4162,36.9990,6.8690
57.37,"","","",183.6872,6.3257,177.1578,13.3230,36.9970,6.9450
57.40,"","","",183.6863,6.2353,177.0917,13.4162,36.9960,6.9690
57.43,"","","",183.6592,6.2353,177.0516,13.5093,36.9970,6.9830
57.47,"","","",183.6601,6.2353,177.0097,13.6025,36.9970,7.0190
57.50,"","","",183.6239,6.2353,176.9696,13.6957,36.9980,7.0300
57.53,"","","",183.6275,6.1449,176.9622,13.6957,37.0000,7.0360
57.57,"","","",183.6275,6.1449,176.9296,13.7888,37.0000,7.0590
57.60,"","","",183.5959,6.1449,176.9156,13.7888,37.0000,7.0730
57.63,"","","",183.5570,6.1449,176.9063,13.7888,37.0010,7.0210
57.67,"","","",183.5299,6.1449,176.8494,13.8820,37.0020,6.9790
57.70,"","","",183.5652,6.1449,176.8112,13.8820,37.0010,6.9650
57.73,"","","",183.5724,6.1449,176.8177,13.8820,37.0010,6.9330
57.77,"","","",183.5336,6.1449,176.8010,13.8820,37.0000,6.9460
57.80,"","","",183.5146,6.2353,176.7907,13.7888,37.0000,6.9580
57.83,"","","",183.4775,6.3257,176.7544,13.6957,36.9980,7.0040
57.87,"","","",183.4513,6.4160,176.7013,13.7888,36.9990,7.0160
57.90,"","","",183.4387,6.4160,176.6677,13.7888,37.0000,7.0280
57.93,"","","",183.4296,6.4160,176.6389,13.7888,37.0010,6.9920
57.97,"","","",183.4405,6.5064,176.6165,13.7888,37.0010,6.9440
58.00,"","","",183.4360,6.5968,176.5997,13.7888,37.0000,6.9550
58.03,"","","",183.4414,6.6871,176.5625,13.7888,37.0000,6.9850
58.07,"","","",183.4378,6.7775,176.5168,13.8820,37.0000,6.9890
58.10,"","","",183.4269,6.7775,176.5038,13.8820,37.0000,6.9780
58.13,"","","",183.3754,6.8679,176.4749,13.8820,37.0000,7.0120
58.17,"","","",183.3302,6.9582,176.4376,13.8820,37.0010,6.9820
58.20,"","","",183.3185,7.0486,176.4330,13.7888,37.0000,6.9760
58.23,"","","",183.3284,7.0486,176.4432,13.6957,37.0000,6.9880
58.27,"","","",183.3384,7.0486,176.4264,13.6025,37.0000,7.0070
58.30,"","","",183.3610,6.9582,176.3808,13.5093,36.9980,7.0630
58.33,"","","",183.3664,6.7775,176.3612,13.5093,37.0010,7.0110
58.37,"","","",183.3492,6.5968,176.3389,13.4162,37.0020,6.9640
58.40,"","","",183.3275,6.4160,176.2923,13.3230,37.0010,6.9810
58.43,"","","",183.2823,6.4160,176.2671,13.3230,36.9990,7.0090
58.47,"","","",183.2390,6.5064,176.2355,13.3230,37.0020,6.9450
58.50,"","","",183.2191,6.5064,176.1702,13.4162,37.0000,6.9530
58.53,"","","",183.1938,6.5064,176.1367,13.4162,36.9990,6.9970
58.57,"","","",183.2109,6.5064,176.1302,13.4162,37.0000,6.9970
58.60,"","","",183.1992,6.4160,176.1097,13.4162,37.0010,6.9580
58.63,"","","",183.1992,6.4160,176.0538,13.4162,37.0000,6.9730
58.67,"","","",183.1956,6.4160,176.0500,13.4162,37.0010,6.9320
58.70,"","","",183.1504,6.4160,176.0370,13.3230,36.9990,6.9640
58.73,"","","",183.1215,6.4160,176.0118,13.3230,37.0000,6.9410
58.77,"","","",183.1522,6.4160,175.9839,13.3230,37.0010,6.8950
58.80,"","","",183.1441,6.3257,175.9448,13.3230,37.0000,6.9260
58.83,"","","",183.0980,6.4160,175.8963,13.4162,36.9990,6.9540
58.87,"","","",183.1061,6.4160,175.8628,13.5093,37.0000,6.9490
58.90,"","","",183.1314,6.2353,175.8497,13.6025,37.0000,6.9760
58.93,"","","",183.1052,6.1449,175.8274,13.6025,37.0000,7.0060
58.97,"","","",183.1061,6.1449,175.8050,13.6025,37.0000,6.9980
59.00,"","","",183.1161,6.1449,175.7594,13.6957,37.0010,6.9600
59.03,"","","",183.0890,5.9642,175.7417,13.7888,37.0010,6.9320
59.07,"","","",183.0392,5.9642,175.7109,13.7888,37.0000,6.9060
59.10,"","","",183.0320,5.8738,175.7053,13.7888,37.0000,6.9130
59.13,"","","",183.0528,5.7835,175.6699,13.7888,37.0010,6.8820
59.17,"","","",183.0266,5.7835,175.6354,13.6957,36.9990,6.9140
59.20,"","","",182.9914,5.8738,175.5795,13.7888,36.9970,6.9620
59.23,"","","",182.9787,5.9642,175.5479,13.8820,36.9970,6.9980
59.27,"","","",182.9787,5.9642,175.5022,13.9752,36.9980,6.9970
59.30,"","","",182.9426,6.0546,175.4789,14.1615,36.9980,7.0350
59.33,"","","",182.9480,6.0546,175.4445,14.2547,36.9970,7.0890
59.37,"","","",182.9471,5.9642,175.4594,14.2547,36.9980,7.0900
59.40,"","","",182.9245,5.9642,175.4472,14.2547,37.0000,7.0870
59.43,"","","",182.8865,5.9642,175.4044,14.3479,37.0030,7.0060
59.47,"","","",182.8576,6.0546,175.3858,14.3479,37.0030,6.9920
59.50,"","","",182.8766,6.1449,175.3457,14.4410,37.0020,6.9550
59.53,"","","",182.8676,6.2353,175.2991,14.5342,37.0020,6.9520
59.57,"","","",182.8413,6.3257,175.2712,14.4410,37.0010,6.9290
59.60,"","","",182.8386,6.3257,175.2563,14.4410,37.0010,6.9230
59.63,"","","",182.8169,6.3257,175.2386,14.3479,36.9990,6.9640
59.67,"","","",182.8052,6.2353,175.2311,14.2547,36.9980,6.9990
59.70,"","","",182.8097,6.1449,175.1929,14.1615,37.0000,6.9850
59.73,"","","",182.7998,6.0546,175.1724,14.0684,37.0000,6.9720
59.77,"","","",182.7564,6.0546,175.1640,13.9752,36.9990,7.0220
59.80,"","","",182.7401,6.1449,175.1454,13.7888,37.0000,7.0320
59.83,"","","",182.7338,6.2353,175.1277,13.6957,37.0000,7.0220
59.87,"","","",182.7212,6.3257,175.1016,13.6957,37.0010,6.9920
59.90,"","","",182.7004,6.4160,175.0681,13.6025,37.0000,7.0160
59.93,"","","",182.6823,6.5064,174.9889,13.6025,37.0010,6.9670
59.97,"","","",182.6832,6.5968,174.9553,13.6025,37.0030,6.9140
60.00,"","","",182.6687,6.5968,174.9497,13.6025,37.0030,6.8860
60.03,"","","",182.6850,6.5968,174.9134,13.6025,37.0010,6.8900
60.07,"","","",182.6742,6.6871,174.8761,13.6025,37.0010,6.8480
60.10,"","","",182.6398,6.6871,174.8407,13.5093,37.0010,6.8240
60.13,"","","",182.6100,6.7775,174.8053,13.6025,36.9980,6.8900
60.17,"","","",182.6109,6.8679,174.7802,13.6025,36.9990,6.9030
60.20,"","","",182.5946,6.8679,174.7662,13.6957,36.9990,6.9180
60.23,"","","",182.5955,6.8679,174.7382,13.6957,37.0000,6.9390
60.27,"","","",182.6082,6.7775,174.7401,13.6025,37.0010,6.9110
60.30,"","","",182.5730,6.6871,174.7168,13.5093,37.0000,6.8900
