"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
11.57,"","","",208.6175,-4.5183,212.3529,-2.8882,37.0000,12.4270
11.60,"","","",208.6491,-4.5183,212.3240,-2.7950,37.0010,12.3920
11.63,"","","",208.6338,-4.5183,212.3436,-2.7950,37.0010,12.3720
11.67,"","","",208.6229,-4.4280,212.3501,-2.8882,37.0000,12.3870
11.70,"","","",208.6473,-4.4280,212.2886,-2.7019,37.0000,12.3960
11.73,"","","",208.6645,-4.3376,212.2719,-2.5155,37.0010,12.3510
11.77,"","","",208.6392,-4.2472,212.2635,-2.4224,37.0000,12.3500
11.80,"","","",208.6338,-4.1569,212.2365,-2.2360,37.0000,12.3390
11.83,"","","",208.6573,-4.1569,212.2700,-2.1429,37.0000,12.3280
11.87,"","","",208.6482,-4.0665,212.3054,-2.0497,37.0000,12.3240
11.90,"","","",208.6338,-3.8858,212.2877,-1.9565,36.9990,12.3690
11.93,"","","",208.6500,-3.7954,212.3380,-1.9565,36.9990,12.3850
11.97,"","","",208.6446,-3.6147,212.3212,-1.8634,37.0010,12.3540
12.00,"","","",208.6419,-3.4339,212.3632,-1.9565,37.0020,12.3230
12.03,"","","",208.6536,-3.2532,212.3725,-2.1429,37.0000,12.3560
12.07,"","","",208.6536,-3.0725,212.3408,-2.1429,36.9990,12.3860
12.10,"","","",208.6681,-2.8917,212.3156,-1.9565,36.9990,12.4040
12.13,"","","",208.6817,-2.8917,212.3473,-1.8634,37.0000,12.4150
12.17,"","","",208.6735,-2.8917,212.3511,-1.8634,37.0010,12.3760
12.20,"","","",208.6663,-2.8014,212.3594,-1.8634,37.0000,12.3610
12.23,"","","",208.6835,-2.7110,212.3296,-1.6770,37.0010,12.3200
12.27,"","","",208.6988,-2.5303,212.2905,-1.3975,37.0000,12.3250
12.30,"","","",208.7106,-2.4399,212.3333,-1.3975,37.0000,12.3030
12.33,"","","",208.7386,-2.4399,212.3734,-1.3044,37.0000,12.2880
12.37,"","","",208.7305,-2.5303,212.3594,-1.2112,37.0000,12.2740
12.40,"","","",208.7341,-2.5303,212.3473,-1.2112,37.0000,12.2800
12.43,"","","",208.7431,-2.5303,212.3296,-1.1180,36.9990,12.3390
12.47,"","","",208.7223,-2.5303,212.3333,-1.1180,36.9990,12.3600
12.50,"","","",208.6961,-2.5303,212.2952,-0.9317,37.0000,12.3550
12.53,"","","",208.6871,-2.3495,212.2849,-0.8385,37.0000,12.3770
12.57,"","","",208.6708,-2.3495,212.2933,-0.7453,37.0010,12.3420
12.60,"","","",208.6726,-2.1688,212.2532,-0.6522,37.0010,12.3150
12.63,"","","",208.7015,-2.0784,212.2504,-0.3727,37.0000,12.3310
12.67,"","","",208.7187,-2.0784,212.3045,-0.2795,37.0000,12.3390
12.70,"","","",208.7151,-1.9881,212.3511,-0.1863,37.0010,12.3160
12.73,"","","",208.7142,-1.8977,212.3315,-0.0932,37.0000,12.3090
12.77,"","","",208.6898,-1.7170,212.3315,-0.0932,37.0000,12.2940
12.80,"","","",208.6401,-1.3555,212.2793,0.0000,37.0000,12.2920
12.83,"","","",208.6898,-1.1748,212.2532,0.1863,37.0020,12.2330
12.87,"","","",208.7088,-1.0844,212.2402,0.2795,37.0000,12.2810
12.90,"","","",208.7558,-1.0844,212.3045,0.2795,36.9990,12.2960
12.93,"","","",208.7512,-1.1748,212.2691,0.2795,37.0000,12.3210
12.97,"","","",208.6898,-1.0844,212.2625,0.3727,37.0000,12.3130
13.00,"","","",208.6609,-0.9037,212.2942,0.2795,37.0020,12.2520
13.03,"","","",208.6835,-0.8133,212.2942,0.3727,37.0010,12.2420
13.07,"","","",208.6979,-0.8133,212.2830,0.4658,36.9990,12.2840
13.10,"","","",208.7296,-0.8133,212.2840,0.5590,36.9980,12.3210
13.13,"","","",208.7305,-0.8133,212.2495,0.8385,36.9980,12.3490
13.17,"","","",208.6970,-0.7229,212.2765,1.0248,37.0000,12.3550
13.20,"","","",208.7124,-0.7229,212.2765,1.0248,37.0010,12.3220
13.23,"","","",208.7350,-0.6326,212.2271,1.2112,37.0010,12.2870
13.27,"","","",208.7422,-0.6326,212.2570,1.3044,37.0020,12.2530
13.30,"","","",208.7458,-0.6326,212.2150,1.3975,37.0020,12.2360
13.33,"","","",208.7287,-0.5422,212.2048,1.4907,37.0000,12.2460
13.37,"","","",208.7350,-0.5422,212.1973,1.4907,36.9990,12.2790
13.40,"","","",208.7521,-0.5422,212.2346,1.4907,37.0000,12.2820
13.43,"","","",208.6988,-0.4518,212.2532,1.5839,36.9990,12.3280
13.47,"","","",208.6699,-0.2711,212.2532,1.4907,37.0000,12.3260
13.50,"","","",208.6790,-0.1807,212.2542,1.4907,36.9990,12.3580
13.53,"","","",208.6898,-0.0904,212.2365,1.3975,37.0000,12.3360
13.57,"","","",208.6871,0.0000,212.1871,1.4907,37.0000,12.3500
13.60,"","","",208.6681,0.0904,212.2011,1.5839,37.0000,12.3510
13.63,"","","",208.6997,0.0904,212.2011,1.6770,37.0020,12.2950
13.67,"","","",208.7151,0.0904,212.1666,1.6770,37.0030,12.2590
13.70,"","","",208.6916,0.0000,212.1889,1.5839,37.0010,12.2590
13.73,"","","",208.6564,0.0904,212.2160,1.4907,37.0020,12.2070
13.77,"","","",208.6338,0.0904,212.2085,1.4907,37.0010,12.2020
13.80,"","","",208.6211,0.2711,212.2020,1.4907,37.0010,12.1520
13.83,"","","",208.6464,0.3615,212.2001,1.4907,37.0010,12.1380
13.87,"","","",208.6853,0.3615,212.1377,1.5839,37.0010,12.1010
13.90,"","","",208.6826,0.4518,212.1107,1.7702,36.9980,12.1730
13.93,"","","",208.6717,0.5422,212.1070,2.0497,36.9970,12.2140
13.97,"","","",208.6365,0.6326,212.1396,2.1429,36.9970,12.2400
14.00,"","","",208.5750,0.8133,212.1517,2.2360,36.9970,12.2760
14.03,"","","",208.5660,0.9940,212.1274,2.1429,36.9980,12.2970
14.07,"","","",208.6256,1.0844,212.1079,2.1429,36.9980,12.3310
14.10,"","","",208.6699,1.1748,212.1070,2.1429,37.0000,12.3090
14.13,"","","",208.7024,1.1748,212.1125,2.2360,37.0000,12.3350
14.17,"","","",208.6988,1.1748,212.1070,2.3292,37.0000,12.3100
14.20,"","","",208.6582,1.1748,212.0827,2.5155,37.0000,12.3210
14.23,"","","",208.6193,1.1748,212.0799,2.6087,37.0010,12.2880
14.27,"","","",208.6247,1.1748,212.1079,2.6087,37.0000,12.2630
14.30,"","","",208.6329,1.1748,212.1070,2.6087,37.0000,12.2810
14.33,"","","",208.5859,1.4459,212.0958,2.6087,37.0000,12.2880
14.37,"","","",208.5877,1.5362,212.1358,2.5155,37.0010,12.2500
14.40,"","","",208.5949,1.7170,212.1386,2.4224,37.0010,12.2320
14.43,"","","",208.6600,1.6266,212.1302,2.2360,37.0010,12.1950
14.47,"","","",208.6690,1.4459,212.1274,2.2360,37.0000,12.2120
14.50,"","","",208.6347,1.4459,212.0874,2.1429,37.0000,12.2150
14.53,"","","",208.6401,1.4459,212.0594,2.1429,37.0000,12.2440
14.57,"","","",208.6419,1.3555,212.0194,2.3292,36.9990,12.2760
14.60,"","","",208.6292,1.2651,211.9914,2.4224,37.0000,12.2940
14.63,"","","",208.6428,1.1748,211.9942,2.5155,37.0000,12.2580
14.67,"","","",208.6247,1.0844,211.9998,2.7019,37.0010,12.2350
14.70,"","","",208.5768,1.0844,212.0538,2.7950,37.0000,12.2210
14.73,"","","",208.5434,1.0844,212.0520,2.7019,36.9990,12.2530
14.77,"","","",208.5759,1.0844,212.0464,2.6087,36.9990,12.2650
14.80,"","","",208.5732,1.1748,212.0473,2.5155,37.0000,12.2900
14.83,"","","",208.5814,1.1748,212.0240,2.4224,36.9990,12.3230
14.87,"","","",208.6202,1.0844,212.0082,2.4224,37.0000,12.3180
14.90,"","","",208.6320,0.9940,211.9784,2.5155,37.0000,12.3110
14.93,"","","",208.6265,0.9940,211.9830,2.5155,37.0000,12.3120
14.97,"","","",208.6121,0.9037,211.9951,2.5155,37.0010,12.2670
15.00,"","","",208.5696,0.8133,212.0464,2.5155,37.0020,12.2220
15.03,"","","",208.5190,0.9037,212.0371,2.4224,37.0010,12.2130
15.07,"","","",208.5488,0.9940,212.0119,2.2360,37.0010,12.1650
15.10,"","","",208.5579,1.0844,212.0278,2.1429,36.9990,12.1950
15.13,"","","",208.5353,1.2651,211.9784,2.0497,37.0000,12.2110
15.17,"","","",208.5407,1.3555,211.9281,2.0497,36.9990,12.2500
15.20,"","","",208.5362,1.3555,211.9411,2.1429,36.9990,12.2860
15.23,"","","",208.4982,1.3555,211.9402,2.3292,37.0010,12.2460
15.27,"","","",208.4937,1.4459,211.9495,2.4224,37.0000,12.2430
15.30,"","","",208.4928,1.6266,211.9160,2.4224,37.0010,12.2110
15.33,"","","",208.4711,1.8977,211.8833,2.5155,37.0010,12.1710
15.37,"","","",208.4467,2.1688,211.8927,2.6087,37.0000,12.2010
15.40,"","","",208.4865,2.3495,211.9094,2.7019,37.0000,12.2320
15.43,"","","",208.4557,2.4399,211.9262,2.7950,37.0020,12.1700
15.47,"","","",208.4106,2.5303,211.8992,2.7950,37.0020,12.1590
15.50,"","","",208.4160,2.5303,211.9066,2.8882,37.0000,12.1450
15.53,"","","",208.4151,2.7110,211.8992,2.9814,37.0010,12.1180
15.57,"","","",208.4160,2.8014,211.8694,3.0745,36.9990,12.1650
15.60,"","","",208.4106,2.9821,211.8759,3.0745,36.9980,12.1900
15.63,"","","",208.4295,3.0725,211.8517,3.1677,36.9990,12.2000
15.67,"","","",208.4557,3.1628,211.8330,3.2609,36.9990,12.2410
15.70,"","","",208.4404,3.2532,211.8032,3.2609,36.9990,12.2610
15.73,"","","",208.4341,3.3436,211.8358,3.2609,37.0000,12.2920
15.77,"","","",208.4702,3.2532,211.8088,3.1677,37.0010,12.2560
15.80,"","","",208.4576,3.0725,211.8144,3.1677,37.0010,12.2100
15.83,"","","",208.4322,3.0725,211.8302,3.0745,37.0030,12.1590
15.87,"","","",208.4277,2.9821,211.7715,3.2609,37.0010,12.1570
15.90,"","","",208.4566,2.8917,211.7427,3.4472,37.0000,12.1720
15.93,"","","",208.4313,2.8014,211.7371,3.6335,36.9980,12.2170
15.97,"","","",208.3943,2.7110,211.8023,3.7267,36.9990,12.2210
16.00,"","","",208.4151,2.6206,211.7753,3.9131,37.0000,12.2060
16.03,"","","",208.4413,2.6206,211.7604,3.9131,37.0010,12.1700
16.07,"","","",208.4160,2.6206,211.7417,3.9131,37.0010,12.1360
16.10,"","","",208.3618,2.7110,211.7352,3.9131,37.0020,12.1000
16.13,"","","",208.3455,2.8014,211.6802,4.0062,37.0000,12.1350
16.17,"","","",208.3618,2.8014,211.6784,4.1926,37.0000,12.1620
16.20,"","","",208.3708,2.7110,211.7101,4.1926,36.9980,12.2120
16.23,"","","",208.3536,2.6206,211.6812,4.2857,36.9990,12.1990
16.27,"","","",208.3166,2.5303,211.6719,4.4721,36.9990,12.2350
16.30,"","","",208.3238,2.4399,211.6653,4.4721,37.0000,12.2200
16.33,"","","",208.3527,2.3495,211.6570,4.4721,37.0010,12.1820
16.37,"","","",208.3581,2.3495,211.6691,4.3789,37.0010,12.1460
16.40,"","","",208.3545,2.2592,211.6476,4.3789,37.0000,12.1450
16.43,"","","",208.3491,2.1688,211.6169,4.2857,36.9990,12.1950
16.47,"","","",208.3283,2.1688,211.6337,4.2857,37.0000,12.2080
16.50,"","","",208.3392,2.0784,211.6402,4.2857,37.0010,12.1780
16.53,"","","",208.3491,1.9881,211.6253,4.2857,37.0000,12.1620
16.57,"","","",208.3419,1.8977,211.6076,4.3789,37.0000,12.1830
16.60,"","","",208.3012,1.8977,211.5871,4.3789,37.0000,12.2020
16.63,"","","",208.2985,1.8977,211.5778,4.3789,36.9990,12.2450
16.67,"","","",208.2931,1.9881,211.5563,4.5652,37.0000,12.2480
16.70,"","","",208.2741,2.0784,211.5638,4.5652,36.9980,12.3090
16.73,"","","",208.2831,2.0784,211.5498,4.5652,37.0000,12.3150
16.77,"","","",208.2687,2.1688,211.5479,4.5652,37.0010,12.2730
16.80,"","","",208.2253,2.3495,211.5824,4.4721,37.0020,12.2240
16.83,"","","",208.2253,2.5303,211.5694,4.3789,37.0020,12.1940
16.87,"","","",208.2054,2.7110,211.5545,4.2857,37.0020,12.1860
16.90,"","","",208.1702,2.9821,211.5060,4.2857,37.0020,12.1510
16.93,"","","",208.1566,3.2532,211.4892,4.2857,36.9990,12.1790
16.97,"","","",208.1422,3.5243,211.4818,4.2857,36.9990,12.2120
17.00,"","","",208.1241,3.7050,211.4231,4.4721,36.9980,12.2430
17.03,"","","",208.0952,3.8858,211.4026,4.6584,36.9970,12.2990
17.07,"","","",208.0970,4.1569,211.4073,4.7516,36.9980,12.3060
17.10,"","","",208.0726,4.2472,211.4035,4.8447,36.9980,12.3390
17.13,"","","",208.0373,4.5183,211.3588,4.9379,36.9980,12.3650
17.17,"","","",207.9840,4.7894,211.3094,5.1242,37.0000,12.3620
17.20,"","","",207.9750,5.0605,211.2964,5.3106,36.9990,12.3960
17.23,"","","",207.9867,5.2413,211.2973,5.5901,37.0000,12.3930
17.27,"","","",207.9434,5.5124,211.2461,5.8696,36.9990,12.4360
17.30,"","","",207.9045,5.8738,211.1725,6.1491,36.9990,12.4560
17.33,"","","",207.8810,6.2353,211.1902,6.4286,36.9980,12.4860
17.37,"","","",207.8937,6.4160,211.1650,6.6149,37.0000,12.4870
17.40,"","","",207.8792,6.5968,211.1501,6.8944,37.0000,12.4610
17.43,"","","",207.8548,6.9582,211.1408,7.1739,37.0010,12.4260
17.47,"","","",207.8584,7.2293,211.1371,7.4534,37.0000,12.4330
17.50,"","","",207.7861,7.5908,211.0802,7.7329,37.0000,12.4500
17.53,"","","",207.7464,7.9523,211.0439,8.1056,37.0000,12.4600
17.57,"","","",207.7572,8.2234,211.0448,8.3851,37.0020,12.3970
17.60,"","","",207.7057,8.5848,210.9936,8.6646,37.0010,12.3740
17.63,"","","",207.6804,9.0367,210.9638,9.0373,36.9990,12.4160
17.67,"","","",207.6714,9.3078,210.9628,9.3168,37.0000,12.4230
17.70,"","","",207.6461,9.5789,210.9647,9.5031,37.0010,12.3850
17.73,"","","",207.6488,9.7596,210.9489,9.7826,36.9980,12.4520
17.77,"","","",207.6388,9.9403,210.9470,9.9690,36.9990,12.4670
17.80,"","","",207.6072,10.1211,210.9284,10.0621,36.9980,12.5070
17.83,"","","",207.5665,10.3018,210.9442,10.1553,36.9990,12.5260
17.87,"","","",207.5322,10.3922,210.9191,10.1553,37.0000,12.5380
17.90,"","","",207.5539,10.4825,210.8688,10.2485,37.0010,12.4960
17.93,"","","",207.5620,10.4825,210.8194,10.4348,37.0010,12.4690
17.97,"","","",207.5051,10.5729,210.8110,10.5280,37.0000,12.4650
18.00,"","","",207.4870,10.5729,210.8352,10.6211,36.9990,12.4890
18.03,"","","",207.5205,10.5729,210.8082,10.6211,36.9990,12.5110
18.07,"","","",207.5195,10.3922,210.7486,10.7143,37.0000,12.5250
18.10,"","","",207.4527,10.3018,210.7309,10.8075,37.0020,12.4820
18.13,"","","",207.4229,10.3018,210.7029,10.7143,37.0010,12.4620
18.17,"","","",207.4500,10.2114,210.7076,10.6211,37.0000,12.4500
18.20,"","","",207.4626,10.0307,210.7020,10.4348,37.0010,12.4050
18.23,"","","",207.4364,9.8500,210.6750,10.3416,37.0010,12.4020
18.27,"","","",207.4274,9.6692,210.6591,10.2485,36.9990,12.4480
18.30,"","","",207.4039,9.4885,210.6489,10.0621,37.0000,12.4330
18.33,"","","",207.3858,9.3078,210.6880,9.8758,36.9990,12.4570
18.37,"","","",207.3650,9.2174,210.6936,9.6895,36.9990,12.4940
18.40,"","","",207.3045,9.1270,210.6153,9.5031,37.0000,12.4780
18.43,"","","",207.2882,9.0367,210.6032,9.3168,37.0010,12.4460
18.47,"","","",207.2891,8.8559,210.5883,9.1305,36.9990,12.4910
18.50,"","","",207.3018,8.7656,210.6023,8.9441,37.0010,12.4470
18.53,"","","",207.3460,8.5848,210.5976,8.7578,37.0010,12.4170
18.57,"","","",207.3379,8.2234,210.5846,8.4783,37.0020,12.3860
18.60,"","","",207.3207,8.0426,210.5473,8.3851,37.0020,12.3580
18.63,"","","",207.2855,7.8619,210.4979,8.3851,37.0010,12.3340
18.67,"","","",207.2521,7.7715,210.5380,8.1988,37.0010,12.3100
18.70,"","","",207.2665,7.5004,210.5278,8.1056,37.0010,12.2950
18.73,"","","",207.2665,7.3197,210.5073,7.9193,36.9990,12.3350
18.77,"","","",207.2756,6.9582,210.5306,7.7329,36.9990,12.3630
18.80,"","","",207.2683,6.6871,210.4821,7.5466,37.0000,12.3800
18.83,"","","",207.2240,6.5064,210.4989,7.3603,36.9980,12.4420
18.87,"","","",207.1915,6.4160,210.4840,7.2671,36.9980,12.4740
18.90,"","","",207.1960,6.2353,210.4663,7.0808,36.9980,12.4950
18.93,"","","",207.2159,6.1449,210.4635,6.9876,37.0000,12.4950
18.97,"","","",207.2141,5.9642,210.4700,6.8944,37.0010,12.4410
19.00,"","","",207.2033,5.7835,210.4728,6.7081,37.0010,12.4310
19.03,"","","",207.2051,5.6931,210.4905,6.5218,37.0010,12.3880
19.07,"","","",207.1843,5.5124,210.4625,6.3354,37.0010,12.3620
19.10,"","","",207.1734,5.3316,210.4113,6.1491,37.0000,12.3620
19.13,"","","",207.1545,5.2413,210.3852,6.0559,36.9990,12.4080
19.17,"","","",207.1364,5.1509,210.3656,5.8696,37.0000,12.4240
19.20,"","","",207.1391,5.1509,210.3740,5.6832,36.9990,12.4530
19.23,"","","",207.1373,5.0605,210.3433,5.5901,37.0000,12.4690
19.27,"","","",207.1283,4.9702,210.3880,5.4969,37.0010,12.4110
19.30,"","","",207.1454,4.8798,210.3712,5.4037,37.0020,12.3800
19.33,"","","",207.1635,4.6991,210.3908,5.1242,37.0010,12.3700
19.37,"","","",207.1653,4.5183,210.3349,5.0311,37.0010,12.3430
19.40,"","","",207.1418,4.2472,210.3051,5.0311,37.0010,12.3150
19.43,"","","",207.1002,4.2472,210.3079,5.0311,37.0000,12.3010
19.47,"","","",207.0731,4.2472,210.3330,5.0311,36.9990,12.3480
19.50,"","","",207.1129,4.1569,210.3181,4.9379,36.9980,12.3820
19.53,"","","",207.1066,3.9761,210.2855,4.9379,36.9990,12.4010
19.57,"","","",207.0758,3.7954,210.2436,5.0311,36.9990,12.4260
19.60,"","","",207.0659,3.7050,210.2632,5.0311,36.9990,12.4560
19.63,"","","",207.0505,3.7050,210.2986,4.9379,37.0000,12.4490
19.67,"","","",207.0243,3.7050,210.2846,4.8447,37.0010,12.4130
19.70,"","","",207.0054,3.7050,210.2576,4.6584,37.0010,12.3780
19.73,"","","",207.0108,3.7954,210.2492,4.6584,37.0030,12.3120
19.77,"","","",207.0036,3.8858,210.2660,4.5652,37.0000,12.3630
19.80,"","","",207.0162,3.9761,210.2408,4.5652,36.9990,12.4110
19.83,"","","",207.0225,3.9761,210.2278,4.5652,36.9970,12.4490
19.87,"","","",207.0008,3.8858,210.2082,4.4721,36.9990,12.4550
19.90,"","","",207.0433,3.7954,210.1933,4.4721,37.0010,12.4410
19.93,"","","",207.1102,3.5243,210.1728,4.4721,37.0000,12.4170
19.97,"","","",207.0722,3.3436,210.1812,4.5652,37.0000,12.4180
20.00,"","","",207.0081,3.3436,210.2212,4.4721,37.0000,12.3810
20.03,"","","",206.9810,3.3436,210.2194,4.3789,37.0010,12.3430
20.07,"","","",206.9638,3.3436,210.1905,4.3789,37.0000,12.3240
20.10,"","","",206.9439,3.3436,210.1765,4.2857,36.9990,12.3680
20.13,"","","",206.9168,3.3436,210.1458,4.2857,37.0010,12.3290
20.17,"","","",206.8978,3.4339,210.1495,4.2857,37.0000,12.3550
20.20,"","","",206.9295,3.5243,210.1542,4.2857,36.9990,12.3930
20.23,"","","",206.9340,3.6147,210.1663,4.1926,37.0000,12.3750
20.27,"","","",206.9087,3.6147,210.0964,4.1926,36.9990,12.4130
20.30,"","","",206.8861,3.7050,210.0833,4.1926,37.0000,12.3900
20.33,"","","",206.8761,3.7050,210.1038,4.1926,37.0020,12.3110
20.37,"","","",206.8816,3.7050,210.0833,4.0994,37.0020,12.3060
20.40,"","","",206.8526,3.7954,210.1094,3.9131,37.0010,12.2790
20.43,"","","",206.8554,3.8858,210.0703,3.9131,37.0020,12.2380
20.47,"","","",206.8617,3.9761,210.0815,3.9131,37.0010,12.2310
20.50,"","","",206.8228,4.0665,210.0787,4.0062,36.9980,12.2980
20.53,"","","",206.8409,4.1569,210.0507,4.0062,36.9980,12.3010
20.57,"","","",206.8915,4.0665,210.0619,4.0062,36.9990,12.3290
20.60,"","","",206.8852,4.0665,210.0610,4.0062,36.9990,12.3700
20.63,"","","",206.8689,3.9761,210.0246,4.0062,37.0000,12.3530
20.67,"","","",206.8798,3.7954,210.0377,3.9131,37.0000,12.3740
20.70,"","","",206.8454,3.7050,210.0340,3.8199,37.0000,12.3500
20.73,"","","",206.7903,3.7050,210.0181,3.9131,37.0010,12.3200
20.77,"","","",206.8328,3.6147,209.9958,3.9131,37.0020,12.2810
20.80,"","","",206.8554,3.6147,210.0060,3.9131,37.0010,12.2700
20.83,"","","",206.8147,3.5243,210.0377,3.8199,37.0010,12.2390
20.87,"","","",206.8120,3.4339,210.0554,3.7267,36.9990,12.2810
20.90,"","","",206.8047,3.4339,210.0200,3.7267,36.9990,12.3070
20.93,"","","",206.8346,3.3436,209.9706,3.7267,37.0000,12.2880
20.97,"","","",206.8481,3.1628,209.9203,3.8199,37.0000,12.2700
21.00,"","","",206.8029,3.1628,209.9250,3.8199,37.0000,12.3060
21.03,"","","",206.7587,3.2532,209.9194,3.9131,37.0000,12.3320
21.07,"","","",206.7279,3.4339,209.8989,4.0062,37.0010,12.3080
21.10,"","","",206.6963,3.5243,209.8663,4.0062,37.0020,12.2490
21.13,"","","",206.7062,3.6147,209.8420,4.1926,37.0000,12.2540
21.17,"","","",206.7126,3.7050,209.8653,4.2857,37.0000,12.2620
21.20,"","","",206.7198,3.7050,209.8653,4.3789,37.0000,12.2600
21.23,"","","",206.7316,3.6147,209.8691,4.3789,37.0020,12.2020
21.27,"","","",206.7569,3.3436,209.8420,4.5652,37.0020,12.1950
21.30,"","","",206.7912,2.9821,209.8281,4.6584,37.0010,12.1720
21.33,"","","",206.7252,2.8917,209.8215,4.6584,36.9990,12.2110
21.37,"","","",206.6800,2.8917,209.8253,4.6584,36.9980,12.2600
21.40,"","","",206.6457,2.9821,209.8160,4.6584,36.9990,12.2700
21.43,"","","",206.6665,3.0725,209.8057,4.6584,36.9990,12.3050
21.47,"","","",206.6701,3.0725,209.7861,4.7516,36.9990,12.3360
21.50,"","","",206.6484,3.2532,209.7880,4.7516,37.0010,12.2970
21.53,"","","",206.6593,3.2532,209.7880,4.7516,37.0010,12.2630
21.57,"","","",206.6927,3.1628,209.7498,4.7516,37.0020,12.2150
21.60,"","","",206.6990,3.0725,209.7582,4.8447,37.0020,12.1860
21.63,"","","",206.6565,3.1628,209.7563,4.8447,37.0000,12.1950
21.67,"","","",206.6430,3.1628,209.7899,4.8447,37.0000,12.1940
21.70,"","","",206.6358,3.2532,209.7973,4.7516,37.0010,12.1580
21.73,"","","",206.6041,3.3436,209.8262,4.5652,37.0020,12.1150
21.77,"","","",206.5698,3.5243,209.7647,4.5652,37.0020,12.0820
21.80,"","","",206.5996,3.6147,209.7386,4.5652,37.0010,12.0640
21.83,"","","",206.6123,3.7050,209.7191,4.4721,37.0010,12.0470
21.87,"","","",206.6141,3.7050,209.7563,4.4721,37.0000,12.0750
21.90,"","","",206.6204,3.6147,209.7219,4.3789,36.9980,12.1210
21.93,"","","",206.5897,3.5243,209.6827,4.3789,36.9990,12.1380
21.97,"","","",206.6041,3.5243,209.6455,4.4721,37.0000,12.1460
22.00,"","","",206.5987,3.3436,209.6678,4.4721,37.0000,12.1170
22.03,"","","",206.5833,3.3436,209.6743,4.3789,37.0010,12.0820
22.07,"","","",206.6068,3.3436,209.6734,4.2857,37.0000,12.1090
22.10,"","","",206.6059,3.2532,209.6799,4.2857,37.0000,12.1310
22.13,"","","",206.5978,3.0725,209.7032,4.0994,37.0000,12.1500
22.17,"","","",206.6087,2.9821,209.6706,3.9131,37.0010,12.1230
22.20,"","","",206.5725,2.8917,209.6343,3.7267,37.0010,12.0930
22.23,"","","",206.5409,2.8917,209.6045,3.6335,37.0010,12.0710
22.27,"","","",206.5680,2.8014,209.6128,3.6335,37.0000,12.0450
22.30,"","","",206.5499,2.6206,209.6128,3.6335,37.0000,12.0550
22.33,"","","",206.5382,2.5303,209.6045,3.6335,37.0000,12.0250
22.37,"","","",206.5364,2.5303,209.6175,3.5404,37.0000,12.0260
22.40,"","","",206.5373,2.5303,209.6222,3.5404,36.9990,12.0720
22.43,"","","",206.5680,2.5303,209.6147,3.4472,36.9990,12.1000
22.47,"","","",206.5653,2.5303,209.6045,3.5404,37.0000,12.1300
22.50,"","","",206.5635,2.4399,209.5579,3.5404,37.0000,12.1160
22.53,"","","",206.5355,2.4399,209.5234,3.6335,37.0020,12.0730
22.57,"","","",206.5074,2.4399,209.5355,3.7267,37.0020,12.0400
22.60,"","","",206.4740,2.4399,209.5728,3.6335,37.0010,12.0350
22.63,"","","",206.4614,2.3495,209.5877,3.6335,37.0000,12.0710
22.67,"","","",206.4975,2.2592,209.5644,3.6335,36.9990,12.0940
22.70,"","","",206.4767,2.3495,209.5663,3.5404,37.0010,12.0490
22.73,"","","",206.4270,2.5303,209.5765,3.5404,37.0000,12.0340
22.77,"","","",206.4089,2.6206,209.5644,3.4472,36.9990,12.0690
22.80,"","","",206.3972,2.8014,209.5542,3.4472,37.0000,12.0910
22.83,"","","",206.4153,2.8917,209.5262,3.4472,37.0010,12.0480
22.87,"","","",206.4379,2.9821,209.4815,3.5404,37.0010,12.0190
22.90,"","","",206.4559,2.8917,209.5243,3.5404,37.0020,11.9830
22.93,"","","",206.4487,2.8014,209.5569,3.4472,37.0010,11.9560
22.97,"","","",206.4577,2.7110,209.5094,3.4472,37.0000,11.9550
23.00,"","","",206.4361,2.7110,209.4722,3.4472,37.0010,11.9340
23.03,"","","",206.4297,2.7110,209.4768,3.3540,37.0020,11.8950
